keyword,label,tweet
alzheimer,1,Click To Give @ The #Alzheimer's Site https://t.co/0XB5azrRvA via @po_st
alzheimer,1,"@HeadlessDildo @AlwaysTantric @CVDCole Alzheimer's or not, that was still messed up they didn't ask her to sing it if she was still able."
alzheimer,1,Relief for Thousands Living with Alzheimer’s Disease https://t.co/2R6zAKaaVo
alzheimer,2,Our #prayers are with you. Attorney Meshbesher struggles with #Alzheimer's disease https://t.co/r6ZFymk3cB  @StarTribune #dementia
alzheimer,1,Lawyer's lawyer's Alzheimer's won't reverse conviction: A federal… https://t.co/s5bPOmO6To https://t.co/PvYEP4NoYR https://t.co/PvYEP4NoYR
alzheimer,2,"If I buy my Grandma a memory foam pillow to sleep on, will it cure her Alzheimer's? #funny"
alzheimer,2,Video of Kansas cop tasing 91-yo man with Alzheimer's released - https://t.co/AWNjh8tXw5 - #Global #News https://t.co/YbPTwinwkQ
alzheimer,1,Vote for our very own @erumazeez as Scientist of the Year! #Alzheimers #connectedcare https://t.co/IQ4OET1Uj0
alzheimer,2,"@eileen_davidson I lost my grandma the other week. She had Alzheimer's. Loved her till the end. She's still here though, someone is messing with my tv. ❤❤❤ https://t.co/Gn843rAL9i"
alzheimer,2,After visiting with my Dad over the weekend I want to do something for Alzheimer's &amp; Dementia so I'm going to buy the right color ribbon...
alzheimer,1,The ACA (Obamacare) and the Fight Against Alzheimer's Disease https://t.co/pPKtg2npgR
alzheimer,1,Alzheimer's Treatments  That Actually Worke... by Jeff T Bowles for $9.99 https://t.co/uuD2tbDUA7 via @amazon
alzheimer,1,How Alzheimer's Changes the Brain - YouTube https://t.co/rD0FEbV7rA
alzheimer,1,Best Alzheimer's Diet and Nutrition is Essential for Good Health - https://t.co/AfUlEDKSNX
alzheimer,1,"2 weeks from today, AFA holds a free Alzheimer's educational event in Durham, NC.  Learn more and register here: https://t.co/yCYz0nVfqf"
alzheimer,1,Stuffed animals #Make150Count for Alzheimer Society: Lily Edmunds knows all too well the positive impact therapy… https://t.co/ZvBTMRx2no
alzheimer,1,Happy #WineWednesday! Have some wine and prevent #Alzheimer's. https://t.co/lOdcgmygN4 https://t.co/gd9zjSp4vK
alzheimer,1,"I liked a @YouTube video https://t.co/vel1RFZmCx Alzheimer's Disease, How I Stopped and Reversed It"
alzheimer,1,Study details molecular roots of Alzheimer's https://t.co/2fk43LPY6m #mind
alzheimer,1,Scientists Use Machine Learning To Spot Alzheimer's Before Onset of Symptoms https://t.co/1XaOs2bVDw
alzheimer,2,"Sorry I'm MIA, I'm dealing w/ some very grim family news about my gpa w/ bad Alzheimer's. 
Figuring out a way to visit before he passes on."
alzheimer,1,Protect The Human Brain From Cognitive Decline: How To Reduce Risk Of Alzheimer's Disease &amp;... #brain #risk #protect https://t.co/Ap9QiXusjF
alzheimer,1,Experimental blood test diagnoses Alzheimer's @CNNI https://t.co/ZxjMni3Zp5
alzheimer,1,The End of Alzheimer's: Prevent and Reverse Cognitive Decline at the Brain &amp; Behavior Clinic Colorado  https://t.co/5lMzlW8ZID
alzheimer,1,The Alzheimer’s Antidote – Treatment for Alzheimer’s and Dementia: https://t.co/xmbloNZGix
alzheimer,1,Walk to End Alzheimer's https://t.co/hkj662KKag
alzheimer,1,Did you know you can lower your risk of #Alzheimer’s with regular #exercise and a #healthy diet?
alzheimer,1,Everyone on Twitch wants me to have Alzheimer's 😭 https://t.co/8Tx33D3MIG
alzheimer,1,Finding the fun in the fog of Alzheimer’s https://t.co/g9N19WvzKu
alzheimer,1,Are Your Eyes the Key to Predicting Alzheimer's? | @scoopit https://t.co/XwaO53LdFR
alzheimer,1,Drinking one #beverage may reduce your #risk of developing #Alzheimer’s https://t.co/njpKHjvdE7 https://t.co/X0SGSe2gKW
alzheimer,1,"At least Jerry Lewis does not have Alzheimer's, thank God (I was worried when I saw the blip.). https://t.co/yiZcfhLoiR"
alzheimer,2,Just got my mom to start taking CBD in her coffee as a way to avoid Alzheimer's and Dementia 🙌 merry happy  😊
alzheimer,1,Do You Know someone with Alzheimer’s dementia? - Alzheimers Support  https://t.co/cydUamTPL5 https://t.co/oKiYMKAvyT
alzheimer,1,Our Grown Up Christmas Wish 🙏ALZ We Want For Christmas Is A Cure For Alzheimer's! 🎅🏻🤶🏻🕊🎄✨🐘💜 #purpleholidays... https://t.co/sWombMTIdJ
alzheimer,1,Strong evidence linking Aluminium and Alzheimer's  https://t.co/vkTplpdDz8
alzheimer,1,Letter: Thank you to Lipinski for Alzheimer's support: As a… https://t.co/Wo9ZJTzw2K https://t.co/PvYEP4NoYR https://t.co/PvYEP4NoYR
alzheimer,1,Minority communities will be hit hardest by soaring rates of Alzheimer's https://t.co/hTI6c4jgY1 #alzheimer
alzheimer,1,"SCHOOL KIDS SHOULD AVOID soccer and lacrosse - as well as football - if they want to avoid Alzheimer's and ALS 
  https://t.co/jUaDzFlRcl"
alzheimer,1,Elderly given avatars as test for Alzheimer's #Alzheimer&amp;rsquo;sDisease #virtualreality https://t.co/3WOtNrHeAp https://t.co/EKslLpyaVA
alzheimer,1,"The Alzheimer's Association, Southeast Florida Chapter wants everyone to take all proper precautions and stay safe during Hurricane Irma. https://t.co/TyCQs4jTAk"
alzheimer,1,Alzheimer's Association: The Walk to End Alzheimer's https://t.co/luAfNzPzr6
alzheimer,1,Know the 10 early signs of Alzheimer's and when to see a doctor. https://t.co/3mQ8ni91HZ
alzheimer,1,"@Truthbuster @voxdotcom @Congress @Senate Come On! Yes We NEED Research! ASK ALZHEIMER'S, CANCER, MANY DISEASES - PATIENTS &amp; THEIR FAMILY!"
alzheimer,1,"Efforts to find a treatment for Alzheimer’s disease is Biogen's “number one challenge and opportunity."" https://t.co/OtUEwDG4KS"
alzheimer,1,Sky Apologises For Letting 72-Year-Old Alzheimer's Sufferer Pay £110 A Month For TV… https://t.co/M6g3rKkYSX
alzheimer,1,The End of Alzheimer's: The First Program to Prevent and Reverse Cognitive Decline - https://t.co/gXgL0Sx9jB...
alzheimer,0,@dcexaminer @russfox5 Was he by chance having an Alzheimer's moment and thinking of all of his ex-wives he left instead? 🤔
alzheimer,1,Scientists make 'stunning' breakthrough in search for Alzheimer's treatment https://t.co/bRrvfbCJLz
alzheimer,1,"@NipunChopra7 I know your dissertation was on Alzheimer's, but moving to concussion detection/prevention and long term effects?"
alzheimer,1,Emmerdale praised by Alzheimer's Society for Ashley ep https://t.co/MfQ4WV9RLT via @DigitalSpy
alzheimer,1,Want to help scientists solve the Alzheimer’s puzzle? - Nutrition Action https://t.co/alJcYTf0jb
alzheimer,1,Fun Gifts for Seniors with Alzheimer's - Alzheimers Support https://t.co/7GZTX59qW8 https://t.co/VYFXyRNtg0
alzheimer,1,WBZ Cares: Alzheimer’s Association Helps Patients With Early Signs of Disease https://t.co/fddtrDWRHG https://t.co/CL0FrPiQ9w
alzheimer,1,Alzheimer’s Breakthrough: This Essential Oil Drastically Reduces Agitation in 60% of Patients https://t.co/ohvWgdOHzx
alzheimer,1,Here's our photos from the Sarpy County Walk to End Alzheimer's. https://t.co/U7k3eeIj37
alzheimer,1,ImmigrationPost: Don’t Deport Our Moms: #Immigration Meets Alzheimer’s Disease https://t.co/BElXlcXXIE Try IP … https://t.co/pFFiLEuEMN
alzheimer,1,Protect The Human Brain From Cognitive Decline: How To Reduce Risk Of Alzheimer's Disease And Age-Related ... -… https://t.co/iOJcf9Er17
alzheimer,1,Boston University gets $5.4M federal grant for Alzheimer's research - Boston Business Journal https://t.co/1yZOGyvLx0
alzheimer,1,[LiveScience] AI Could Predict Alzheimer's Disease Two Years in Advance  https://t.co/kmcYLJkZuE
alzheimer,1,A gingerbread house theme for a dementia-Alzheimer's unit is the worst idea ever 😂
alzheimer,1,Alzheimer's Fidget Quilts keep hands busy and stop fidgeting - Alzheimers Support https://t.co/gquzFAnalI https://t.co/us4psvUwik
alzheimer,1,"Hi all!  I'll be doing a walk to end Alzheimer's and my goal is to end Alzheimer's.   Also, to help raise $1000... https://t.co/gdWPgUUqVn"
alzheimer,2,Darah Melroe was only 25 when her mother was diagosed with Alzheimer's;  Perhaps a state plan could hlep her family https://t.co/9SjvsnncRJ https://t.co/MugxRDzOJs
alzheimer,1,Did you know that Alzheimer's patients don't like water because they no longer perceive water the way we do? Read... https://t.co/Zl0Tnt1hZW
alzheimer,2,"When you can't control things (like, say, your mother's Alzheimer's), preparing &amp; cooking a big holiday meal for your family is cathartic."
alzheimer,1,Does Coconut Oil or change in diet Help Alzheimer's? - Alzheimers Support https://t.co/LfV6Eo4urv
alzheimer,1,Did you know you could use virtual reality to tackle Alzheimer’s? @HuffPost https://t.co/w2SMOTYQlt #neuroscience https://t.co/dF85Y2r9J1
alzheimer,1,"'Cures' Act Becomes Law: Pharmacy Practice News Report: (MedPage Today) -- Also, can probiotics diminish Alzheimer'… https://t.co/vuMn6QDPL1"
alzheimer,1,"[WP] As the top scientist in your field, you are incredibly close to finding the cure for Alzheimer's. The trouble… https://t.co/rdTD7RJxeh"
alzheimer,0,Now it messed up the date and time. A symptom of Alzheimer's ?
alzheimer,1,Is it too late to treat #Alzheimer’s if a patient is already showing signs of cognitive decline? @NIHDirector asks: https://t.co/gV7EOqBkF6
alzheimer,1,Tips for Caregivers of Those Living with Alzheimer’s Disease https://t.co/3pWMENFB9E
alzheimer,1,Alzheimer disease: MedlinePlus Medical Encyclopedia https://t.co/z6GZcd3Wd5
alzheimer,1,So Honored!! Thank you to Flo Softball &amp; glory to god❤️ Alzheimer's Can't Break a Family's Bond of Love @flosoftball https://t.co/Ub2eezJSLM
alzheimer,1,Alzheimer's Disease and Personality Changes - What you can do https://t.co/iE3fw0y8rA
alzheimer,1,STUDY REVEALS what causes #Alzheimers and a drug that could stop it - Daily Mail https://t.co/YqWfyEH9D2
alzheimer,1,"Remember if you expect someone to respect your views on dementia  plz respect their's 
#dementia 
#Alzheimer #alzauthors 
#merrychristmas"
alzheimer,1,Don’t Deport Our Moms: #Immigration Meets Alzheimer’s Disease https://t.co/PzSoNYxHdT Try IP https://t.co/4R6Eks46Pq https://t.co/JYLiP0XCv5
alzheimer,1,"Indestructible, Unchanging Love: 

“There is one thing that Alzheimer's cannot take away, and that is love.” https://t.co/tXRf6MLSp2"
alzheimer,1,SCIENTISTS SHOW how we could block the disease in its earliest stages - Daily Mail https://t.co/pbUpgMJfR2
alzheimer,1,Sad about the start of the school year? Fighting Alzheimer's will make you feel better! I'm so close to $500! https://t.co/vuOnk7cHCr
alzheimer,1,Baby Dolls are a comfort for the Elderly and those with Alzheimer's Dementia - Alzheimers Support  https://t.co/01T8hlubpg  #Bed #Bath https://t.co/HWuJfallvJ
alzheimer,2,How long before we can insist he be tested for Alzheimer's? https://t.co/xvm8Cii5rD
alzheimer,1,5 million Americans with Alzheimer’s disease are estimated to receive unpaid care. (NIA) #DisabilityInfo #Zusia https://t.co/eiLkx6XZtz
alzheimer,1,"@ClementYChow meh, according to BSD I know, like adding ""in bed"" to fortune. Just add ""in Alzheimer's"" to end of title. Done. &amp; funded"
alzheimer,1,Nice article from the Alzheimer's Reading Room. https://t.co/RcUu3fljv0 #dementia
alzheimer,1,Glyphosate has been implicated by Alzheimer's researchers in increasing incidence of Alzheimer's
alzheimer,1,New study confirms #Alzheimer’s and #aluminum link can no longer be ignored https://t.co/pG8G3oQOCx #health #brain
alzheimer,1,Big news for people suffering from Alzheimer’s. #MoCap device pairs up with VR to aid in patients with memory loss. https://t.co/iQJuDZrHWZ
alzheimer,2,"@tremenduz The poor woman,died due to the Alzheimer disease the day 30 of August of 2002 (was 89 years)."
alzheimer,1,"Free Publications on Alzheimer's Disease Research &amp; Caregiving https://t.co/yQgzl4hwGt #alz,#caregiver"
alzheimer,1,The @HollyCreek in #Centennial helped raise Alzheimer's research funding during annual cardboard box boat regatta: https://t.co/hORxwYRGsw https://t.co/dQv4RU7i9u
alzheimer,1,Forgetfulness is easily understood with Alzheimer's! @realDonaldTrump https://t.co/gG05cFQvuo
alzheimer,1,Alzheimer's advance: Early stage study in mice show new drugs that restore memory loss and prolong life https://t.co/RtigUGguLs /via @mnt
alzheimer,1,"Alzheimer's Disease: Are We Close to Finding a Cure? https://t.co/rSvGnL5FTW #alz,#caregiver"
heart attack,2,"A young #Tunisia fan, Dhia Maalaoui died from a heart attack after Tunisia scored the equalizer vs DR Congo yesterday. #RIP"
heart attack,0,"@yanelyfish ""let me know when you're in town"" 
Gets in town ""oh I'm sorry my cats goldfish had a heart attack I can't"""
heart attack,0,@domoandcrissy you could be getting a heart attack and we don't want that
heart attack,0,My grandma finna have a heart attack over some $100 shoes
heart attack,2,#canadanews #canada AHL player recovering from on-ice heart attack https://t.co/kXFz0E6VFP
heart attack,2,"At the pharmacy, an older woman fell in front of me. Heart attack. Pharmacist and I gave CPR until EMTs arrived. She'll live. Life is short."
heart attack,2,James Fixx the man who popularized jogging in America died of a heart attack while running. R.I.P #fact https://t.co/IRvJcQ0UNn
heart attack,0,oh sht can i pls not have a heart attack every time my crush sends me something on snap
heart attack,0,@HelloKeah not even at the airport with only 4 hours left Like my dad would have a heart attack just hearing this
heart attack,1,Health News :  HIV May Double Odds of Heart Attack: HIV May Double Odds of Heart Attack https://t.co/TnOy9bmLnc
heart attack,1,HIV May Double Odds of Heart Attack https://t.co/kH8xsH4vik  #medical #health
heart attack,1,Survivor story: coping with anxiety after #heartattack: https://t.co/sdwSUzdrIa https://t.co/uFojSv43as #ForOurHearts #WestVirginia
heart attack,0,i'm home alone and some random person banged my door hard af and i'm having a mink heart attack.. 😳😳
heart attack,1,HIV patients have nearly twice the heart attack risk https://t.co/hgWx3nTnZD
heart attack,0,@jollyjinho AHHHHH CAN SOMEONE UPLOAD THE FULL VERSION ALREADY AHEIWKDIEO IM HAVING A HEART ATTACK
heart attack,1,"AAPS journal gets exclusive on new research: patterns detected in urine before heart disease, cancer diagnoses. https://t.co/ohBmRgeCBM"
heart attack,1,#HIV May Double Odds of #HeartAttack  https://t.co/HtcFvPdSP3 #ptsafety
heart attack,0,@gingersam4 me neither I think I'm gonna have a heart attack
heart attack,2,"Fact Of The Day: 21 December 1992 - American blues legend, Albert King died from a heart attack at his home in Tennessee at the age of 69. https://t.co/mT9DvajZCY"
heart attack,0,"@ArianaGrande probably there's no chance you'll see this tweet, but I'd have a heart attack if you surprised me with a foIIow 💘"
heart attack,1,"Mexican farm worker was told heart attack symptoms caused by 'too much chili' 
 #MigrantRights #Racism #CanPoli https://t.co/YSCAPkOnob"
heart attack,0,"@GameGrumps id say its overwhelming, fuckin' giving me a heart attack with this tweet"
heart attack,0,Tally drive so crazy 😬 brother gon give me a heart attack
heart attack,0,@audreytat2 @Slickwolfy @ErickFernandez I probably would have given that bitch a heart attack w/ the loudest GO FUCK YOURSELF scream ever!
heart attack,0,"@YESsteveYES Help, just had a $29 heart attack, help"
heart attack,0,UN estimates that came last night or the heart attack on a Catholic immigration and the process. Failure to our discussions yesterday.
heart attack,1,Christmas Season is also Heart Attack Season https://t.co/KzJlGBd3d9
heart attack,0,"Eu tmb tinha um heart attack se alguma vez vi-se uma cena destas, sai fora https://t.co/1QyvIiXWgz"
heart attack,0,This looks like it's worth catching a heart attack for. https://t.co/QbWReYyuwH
heart attack,0,"Got 50 xans in that party pack, feelin' like I had a heart attack."
heart attack,0,Peanut butter and jelly vodka. Orphan X just had a heart attack of dismay. https://t.co/ofnobSl85t
heart attack,0,"My grade better than I thought, thought I was gone have a heart attack"
